customer_id,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,sanction_flag,pep_flag,selfie_match_score,approval_status
CUST008567,Good,Complete,0.63,Review,0,0,1.0,Rejected
CUST008568,Good,Complete,0.514,Review,0,0,0.917,Rejected
CUST008569,Good,Complete,0.602,Review,0,0,0.833,Rejected
CUST008570,Good,Complete,0.477,Review,0,0,0.807,Rejected
CUST008571,Average,Complete,0.64,Review,0,0,0.997,Rejected
CUST008572,Average,Complete,0.721,Rejected,0,0,0.967,Rejected
CUST008573,Good,Complete,0.896,Rejected,1,0,0.873,Rejected
CUST008574,Average,Complete,0.509,Review,0,0,0.858,Rejected
CUST008575,Poor,Complete,0.779,Rejected,0,0,0.843,Rejected
CUST008576,Average,Complete,0.88,Rejected,1,0,0.768,Rejected
CUST008577,Good,Partial,0.755,Rejected,0,0,0.779,Rejected
CUST008578,Average,Complete,0.487,Review,0,0,0.854,Rejected
CUST008579,Good,Complete,0.459,Review,0,0,0.938,Rejected
CUST008580,Good,Complete,0.542,Review,0,0,0.93,Rejected
CUST008581,Poor,Complete,0.679,Rejected,0,0,0.798,Rejected
CUST008582,Good,Partial,0.804,Rejected,0,0,0.808,Rejected
CUST008583,Average,Complete,0.548,Review,0,0,0.969,Rejected
CUST008584,Good,Complete,0.462,Review,0,0,0.958,Rejected
CUST008585,Average,Complete,0.632,Review,0,0,0.899,Rejected
CUST008586,Good,Complete,0.461,Review,0,0,0.904,Rejected
CUST008587,Average,Complete,0.588,Review,0,0,0.95,Rejected
CUST008588,Good,Partial,0.773,Rejected,0,0,0.908,Rejected
CUST008589,Good,Pending,0.788,Rejected,0,0,0.803,Rejected
CUST008590,Good,Complete,0.46,Review,0,0,0.938,Rejected
CUST008591,Poor,Complete,0.789,Rejected,0,0,0.802,Rejected
CUST008592,Good,Complete,0.554,Review,0,0,0.844,Rejected
CUST008593,Good,Pending,0.744,Rejected,0,0,0.96,Rejected
CUST008594,Good,Complete,0.564,Review,0,0,0.803,Rejected
CUST008595,Average,Complete,0.628,Review,0,0,0.907,Rejected
CUST008596,Good,Complete,0.476,Review,0,0,0.907,Rejected
CUST008597,Poor,Pending,0.87,Rejected,0,0,0.83,Rejected
CUST008598,Good,Complete,0.56,Review,0,0,0.866,Rejected
CUST008599,Good,Partial,0.854,Rejected,0,0,0.953,Rejected
CUST008600,Average,Complete,0.694,Rejected,0,0,0.827,Rejected
CUST008601,Good,Complete,0.505,Review,0,0,0.962,Rejected
CUST008602,Average,Complete,0.528,Review,0,0,0.967,Rejected
CUST008603,Poor,Complete,0.651,Rejected,0,0,0.823,Rejected
CUST008604,Good,Complete,0.344,Approved,0,0,0.861,Approved
CUST008605,Good,Partial,0.967,Rejected,1,0,0.909,Rejected
CUST008606,Good,Complete,0.523,Review,0,0,0.918,Rejected
CUST008607,Average,Complete,0.646,Review,0,0,0.784,Rejected
CUST008608,Good,Complete,0.451,Review,0,0,0.839,Rejected
CUST008609,Good,Complete,0.351,Review,0,0,0.85,Rejected
CUST008610,Good,Complete,0.516,Review,0,0,0.97,Rejected
CUST008611,Average,Complete,0.661,Rejected,0,0,0.876,Rejected
CUST008612,Good,Complete,0.525,Review,0,0,0.938,Rejected
CUST008613,Good,Complete,0.48,Review,0,0,0.938,Rejected
CUST008614,Good,Complete,0.442,Review,0,0,0.784,Rejected
CUST008615,Good,Complete,0.809,Rejected,1,0,0.829,Rejected
CUST008616,Good,Complete,0.307,Approved,0,0,0.825,Rejected
CUST008617,Good,Complete,0.457,Review,0,0,0.95,Rejected
CUST008618,Average,Complete,0.451,Review,0,0,0.926,Rejected
CUST008619,Average,Complete,0.587,Review,0,0,1.0,Rejected
CUST008620,Good,Complete,0.411,Review,0,0,0.856,Rejected
CUST008621,Average,Complete,0.646,Review,0,0,0.878,Rejected
CUST008622,Average,Complete,0.656,Rejected,0,0,0.839,Rejected
CUST008623,Good,Partial,0.788,Rejected,0,0,0.97,Rejected
CUST008624,Average,Partial,0.85,Rejected,0,0,0.921,Rejected
CUST008625,Average,Complete,0.596,Review,0,0,0.859,Rejected
CUST008626,Good,Complete,0.538,Review,0,0,0.865,Rejected
CUST008627,Good,Complete,0.414,Review,0,0,0.927,Rejected
CUST008628,Good,Complete,0.523,Review,0,0,0.903,Rejected
CUST008629,Poor,Complete,0.745,Rejected,0,0,0.851,Rejected
CUST008630,Good,Complete,0.507,Review,0,0,0.904,Rejected
CUST008631,Good,Complete,0.581,Review,0,0,0.933,Rejected
CUST008632,Average,Complete,0.874,Rejected,0,0,0.69,Rejected
CUST008633,Good,Complete,0.596,Review,0,0,0.839,Rejected
CUST008634,Good,Complete,0.41,Review,0,0,0.927,Rejected
CUST008635,Good,Complete,0.474,Review,0,0,0.855,Rejected
CUST008636,Good,Partial,0.79,Rejected,0,0,0.919,Rejected
CUST008637,Good,Complete,0.654,Rejected,0,0,0.941,Rejected
CUST008638,Good,Complete,0.416,Review,0,0,0.881,Rejected
CUST008639,Average,Complete,0.55,Review,0,0,0.808,Rejected
CUST008640,Average,Pending,0.869,Rejected,0,0,0.831,Rejected
CUST008641,Good,Partial,0.755,Rejected,0,0,0.947,Rejected
CUST008642,Average,Pending,0.88,Rejected,0,0,0.891,Rejected
CUST008643,Good,Complete,0.602,Review,0,0,0.852,Rejected
CUST008644,Poor,Partial,0.924,Rejected,0,0,0.923,Rejected
CUST008645,Average,Complete,0.757,Rejected,0,0,0.969,Rejected
CUST008646,Average,Partial,0.89,Rejected,0,0,0.935,Rejected
CUST008647,Average,Complete,0.656,Rejected,0,0,1.0,Rejected
CUST008648,Good,Complete,0.51,Review,0,0,0.882,Rejected
CUST008649,Good,Complete,0.503,Review,0,0,1.0,Rejected
CUST008650,Good,Complete,0.608,Review,0,0,1.0,Rejected
CUST008651,Good,Complete,0.504,Review,0,0,0.843,Rejected
CUST008652,Good,Complete,0.531,Review,0,0,0.763,Rejected
CUST008653,Good,Complete,0.496,Review,0,0,0.972,Rejected
CUST008654,Good,Complete,0.44,Review,0,0,0.816,Rejected
CUST008655,Average,Complete,0.747,Rejected,0,0,0.853,Rejected
CUST008656,Good,Complete,0.613,Review,0,0,0.781,Rejected
CUST008657,Average,Complete,0.609,Review,0,0,0.961,Rejected
CUST008658,Good,Complete,0.452,Review,0,0,1.0,Rejected
CUST008659,Good,Complete,0.515,Review,0,0,0.894,Rejected
CUST008660,Good,Partial,0.878,Rejected,0,0,0.723,Rejected
CUST008661,Good,Complete,0.42,Review,0,0,0.991,Rejected
CUST008662,Good,Complete,0.398,Review,0,0,0.953,Rejected
CUST008663,Good,Complete,0.548,Review,0,0,0.848,Rejected
CUST008664,Good,Complete,0.392,Review,0,0,0.969,Rejected
CUST008665,Good,Complete,0.635,Review,0,0,0.9,Rejected
CUST008666,Average,Complete,0.631,Review,0,0,0.833,Rejected
CUST008667,Good,Pending,0.712,Rejected,0,0,0.93,Rejected
CUST008668,Good,Partial,0.763,Rejected,0,0,0.808,Rejected
CUST008669,Good,Complete,0.445,Review,0,0,0.958,Rejected
CUST008670,Good,Complete,0.842,Rejected,1,0,0.852,Rejected
CUST008671,Good,Partial,0.702,Rejected,0,0,0.847,Rejected
CUST008672,Good,Complete,0.465,Review,0,0,0.848,Rejected
CUST008673,Average,Complete,0.751,Rejected,0,0,0.808,Rejected
CUST008674,Good,Complete,0.52,Review,0,0,0.793,Rejected
CUST008675,Average,Partial,0.813,Rejected,0,0,0.997,Rejected
CUST008676,Good,Partial,0.82,Rejected,0,0,0.86,Rejected
CUST008677,Average,Pending,0.907,Rejected,0,0,1.0,Rejected
CUST008678,Good,Complete,0.516,Review,0,0,0.891,Rejected
CUST008679,Good,Partial,0.751,Rejected,0,0,1.0,Rejected
CUST008680,Average,Complete,0.646,Review,0,0,0.88,Rejected
CUST008681,Good,Complete,0.535,Review,0,0,0.999,Rejected
CUST008682,Average,Complete,0.743,Rejected,0,0,0.917,Rejected
CUST008683,Good,Pending,0.813,Rejected,0,0,0.882,Rejected
CUST008684,Good,Complete,0.466,Review,0,0,0.797,Rejected
CUST008685,Good,Complete,0.585,Review,0,0,0.974,Rejected
CUST008686,Good,Complete,0.518,Review,0,0,0.768,Rejected
CUST008687,Good,Complete,0.492,Review,0,0,0.965,Rejected
CUST008688,Good,Complete,0.477,Review,0,0,0.856,Rejected
CUST008689,Good,Complete,0.468,Review,0,0,0.924,Rejected
CUST008690,Good,Partial,0.936,Rejected,1,0,0.941,Rejected
CUST008691,Good,Partial,0.837,Rejected,0,0,0.856,Rejected
CUST008692,Good,Complete,0.533,Review,0,0,0.926,Rejected
CUST008693,Good,Complete,0.409,Review,0,0,0.907,Rejected
CUST008694,Good,Partial,0.697,Rejected,0,0,1.0,Rejected
CUST008695,Average,Complete,0.582,Review,0,0,0.937,Rejected
CUST008696,Good,Partial,0.734,Rejected,0,0,0.777,Rejected
CUST008697,Poor,Complete,0.783,Rejected,0,0,0.799,Rejected
CUST008698,Good,Complete,0.505,Review,0,0,0.992,Rejected
CUST008699,Good,Complete,0.552,Review,0,0,0.776,Rejected
CUST008700,Average,Complete,0.644,Review,0,0,0.811,Rejected
CUST008701,Average,Partial,0.876,Rejected,0,0,0.891,Rejected
CUST008702,Good,Complete,0.532,Review,0,0,0.833,Rejected
CUST008703,Good,Complete,0.406,Review,0,0,0.878,Rejected
CUST008704,Good,Complete,0.436,Review,0,0,0.975,Rejected
CUST008705,Good,Complete,0.394,Review,0,0,1.0,Rejected
CUST008706,Average,Complete,0.693,Rejected,0,0,0.936,Rejected
CUST008707,Good,Complete,0.636,Review,0,0,0.854,Rejected
CUST008708,Poor,Complete,0.754,Rejected,0,0,0.924,Rejected
CUST008709,Good,Complete,0.647,Review,0,0,0.966,Rejected
CUST008710,Poor,Complete,0.678,Rejected,0,0,1.0,Rejected
CUST008711,Good,Complete,0.478,Review,0,0,0.977,Rejected
CUST008712,Good,Partial,0.801,Rejected,0,0,0.889,Rejected
CUST008713,Good,Complete,0.458,Review,0,0,0.795,Rejected
CUST008714,Good,Complete,0.553,Review,0,0,0.947,Rejected
CUST008715,Good,Complete,0.522,Review,0,0,0.94,Rejected
CUST008716,Good,Complete,0.875,Rejected,1,0,1.0,Rejected
CUST008717,Good,Partial,0.786,Rejected,0,0,0.919,Rejected
CUST008718,Good,Pending,0.74,Rejected,0,0,0.907,Rejected
CUST008719,Average,Complete,0.66,Rejected,0,0,0.898,Rejected
CUST008720,Average,Complete,0.914,Rejected,1,0,0.88,Rejected
CUST008721,Average,Complete,0.757,Rejected,0,0,0.889,Rejected
CUST008722,Good,Complete,0.53,Review,0,0,0.809,Rejected
CUST008723,Poor,Complete,0.67,Rejected,0,0,0.788,Rejected
CUST008724,Good,Complete,0.575,Review,0,0,0.925,Rejected
CUST008725,Good,Complete,0.471,Review,0,0,1.0,Rejected
CUST008726,Average,Complete,0.725,Rejected,0,0,0.999,Rejected
CUST008727,Good,Complete,0.462,Review,0,0,0.82,Rejected
CUST008728,Average,Complete,0.567,Review,0,0,0.876,Rejected
CUST008729,Average,Complete,0.616,Review,0,0,0.83,Rejected
CUST008730,Good,Complete,0.459,Review,0,0,0.82,Rejected
CUST008731,Average,Complete,0.556,Review,0,0,0.864,Rejected
CUST008732,Good,Pending,0.891,Rejected,0,0,0.709,Rejected
CUST008733,Good,Partial,0.731,Rejected,0,0,1.0,Rejected
CUST008734,Good,Pending,0.69,Rejected,0,0,0.9,Rejected
CUST008735,Average,Partial,0.919,Rejected,0,0,0.915,Rejected
CUST008736,Good,Complete,0.361,Review,0,0,0.796,Rejected
CUST008737,Good,Complete,0.58,Review,0,0,0.961,Rejected
CUST008738,Good,Complete,0.531,Review,0,0,0.848,Rejected
CUST008739,Good,Complete,0.322,Approved,0,0,0.976,Approved
CUST008740,Good,Complete,0.499,Review,0,0,0.995,Rejected
CUST008741,Good,Complete,0.47,Review,0,0,0.943,Rejected
CUST008742,Good,Pending,0.785,Rejected,0,0,0.964,Rejected
CUST008743,Poor,Complete,0.596,Review,0,0,0.941,Rejected
CUST008744,Average,Pending,0.895,Rejected,0,0,0.967,Rejected
CUST008745,Good,Complete,0.454,Review,0,0,0.761,Rejected
CUST008746,Good,Partial,0.779,Rejected,0,0,0.851,Rejected
CUST008747,Good,Complete,0.401,Review,0,0,0.964,Rejected
CUST008748,Poor,Complete,0.778,Rejected,0,0,0.983,Rejected
CUST008749,Good,Complete,0.529,Review,0,0,0.898,Rejected
CUST008750,Average,Complete,0.725,Rejected,0,0,0.846,Rejected
CUST008751,Good,Complete,0.709,Rejected,0,0,0.737,Rejected
CUST008752,Good,Complete,0.469,Review,0,0,0.945,Rejected
CUST008753,Good,Complete,0.436,Review,0,0,0.987,Rejected
CUST008754,Good,Partial,0.918,Rejected,0,0,0.72,Rejected
CUST008755,Good,Complete,0.387,Review,0,0,0.974,Rejected
CUST008756,Good,Complete,0.461,Review,0,0,0.884,Rejected
CUST008757,Good,Complete,0.775,Rejected,1,0,0.915,Rejected
CUST008758,Good,Complete,0.449,Review,0,0,0.969,Rejected
CUST008759,Good,Complete,0.423,Review,0,0,0.89,Rejected
CUST008760,Good,Complete,0.497,Review,0,0,0.891,Rejected
CUST008761,Average,Complete,0.605,Review,0,0,0.951,Rejected
CUST008762,Average,Complete,0.652,Rejected,0,0,1.0,Rejected
CUST008763,Good,Complete,0.573,Review,0,0,0.844,Rejected
CUST008764,Good,Complete,0.544,Review,0,0,0.948,Rejected
CUST008765,Poor,Complete,0.892,Rejected,0,1,0.803,Rejected
CUST008766,Good,Complete,0.661,Rejected,0,0,0.868,Rejected
CUST008767,Good,Complete,0.578,Review,0,0,0.926,Rejected
CUST008768,Good,Complete,0.458,Review,0,0,0.975,Rejected
CUST008769,Poor,Complete,0.592,Review,0,0,0.942,Rejected
CUST008770,Good,Complete,0.452,Review,0,0,0.813,Rejected
CUST008771,Good,Complete,0.494,Review,0,0,0.889,Rejected
CUST008772,Good,Complete,0.515,Review,0,0,0.832,Rejected
CUST008773,Good,Complete,0.372,Review,0,0,0.976,Rejected
CUST008774,Average,Partial,0.855,Rejected,0,0,0.91,Rejected
CUST008775,Average,Partial,0.967,Rejected,1,0,0.945,Rejected
CUST008776,Good,Complete,0.565,Review,0,0,0.914,Rejected
CUST008777,Good,Complete,0.53,Review,0,0,0.826,Rejected
CUST008778,Good,Complete,0.454,Review,0,0,0.867,Rejected
CUST008779,Poor,Complete,0.651,Rejected,0,0,0.879,Rejected
CUST008780,Good,Complete,0.63,Review,0,0,1.0,Rejected
CUST008781,Average,Complete,0.618,Review,0,0,0.863,Rejected
CUST008782,Average,Complete,0.654,Rejected,0,0,0.924,Rejected
CUST008783,Good,Complete,0.465,Review,0,0,1.0,Rejected
CUST008784,Good,Pending,0.789,Rejected,0,0,0.779,Rejected
CUST008785,Good,Complete,0.557,Review,0,0,0.795,Rejected
CUST008786,Average,Pending,0.851,Rejected,0,0,0.82,Rejected
CUST008787,Good,Complete,0.451,Review,0,0,0.776,Rejected
CUST008788,Good,Complete,0.397,Review,0,0,0.855,Rejected
CUST008789,Good,Partial,0.815,Rejected,0,0,1.0,Rejected
CUST008790,Average,Complete,0.596,Review,0,0,0.917,Rejected
CUST008791,Average,Pending,0.884,Rejected,0,0,0.973,Rejected
CUST008792,Good,Complete,0.419,Review,0,0,0.917,Rejected
CUST008793,Good,Complete,0.63,Review,0,0,0.84,Rejected
CUST008794,Average,Complete,0.56,Review,0,0,0.895,Rejected
CUST008795,Good,Complete,0.431,Review,0,0,0.981,Rejected
CUST008796,Good,Partial,0.767,Rejected,0,0,0.86,Rejected
CUST008797,Good,Complete,0.395,Review,0,0,0.962,Rejected
CUST008798,Good,Complete,0.495,Review,0,0,0.929,Rejected
CUST008799,Good,Complete,0.508,Review,0,0,0.845,Rejected
CUST008800,Poor,Complete,0.933,Rejected,1,0,1.0,Rejected
CUST008801,Good,Complete,0.468,Review,0,0,0.918,Rejected
CUST008802,Good,Partial,0.818,Rejected,0,0,0.76,Rejected
CUST008803,Good,Complete,0.709,Rejected,0,0,0.735,Rejected
CUST008804,Good,Complete,0.538,Review,0,0,0.927,Rejected
CUST008805,Good,Complete,0.478,Review,0,0,0.942,Rejected
CUST008806,Good,Partial,0.73,Rejected,0,0,0.917,Rejected
CUST008807,Good,Partial,0.771,Rejected,0,0,0.859,Rejected
CUST008808,Good,Partial,0.786,Rejected,0,0,0.876,Rejected
CUST008809,Good,Complete,0.828,Rejected,0,1,0.943,Rejected
CUST008810,Good,Complete,0.543,Review,0,0,0.893,Rejected
CUST008811,Good,Complete,0.597,Review,0,0,0.806,Rejected
CUST008812,Average,Complete,0.672,Rejected,0,0,0.902,Rejected
CUST008813,Poor,Complete,0.915,Rejected,0,1,0.945,Rejected
CUST008814,Average,Partial,0.867,Rejected,0,0,0.843,Rejected
CUST008815,Average,Complete,0.542,Review,0,0,0.893,Rejected
CUST008816,Poor,Complete,0.931,Rejected,1,0,1.0,Rejected
CUST008817,Good,Complete,0.514,Review,0,0,0.859,Rejected
CUST008818,Good,Complete,0.403,Review,0,0,0.769,Rejected
CUST008819,Average,Complete,0.867,Rejected,0,1,0.894,Rejected
CUST008820,Good,Complete,0.565,Review,0,0,0.81,Rejected
CUST008821,Good,Complete,0.568,Review,0,0,0.897,Rejected
CUST008822,Good,Complete,0.483,Review,0,0,0.937,Rejected
CUST008823,Good,Complete,0.483,Review,0,0,0.941,Rejected
CUST008824,Good,Complete,0.39,Review,0,0,0.925,Rejected
CUST008825,Good,Complete,0.439,Review,0,0,0.9,Rejected
CUST008826,Average,Complete,0.452,Review,0,0,0.896,Rejected
CUST008827,Good,Partial,0.825,Rejected,0,0,0.921,Rejected
CUST008828,Good,Complete,0.608,Review,0,0,0.817,Rejected
CUST008829,Good,Pending,0.693,Rejected,0,0,0.89,Rejected
CUST008830,Average,Complete,0.613,Review,0,0,0.865,Rejected
CUST008831,Good,Complete,0.617,Review,0,0,0.844,Rejected
CUST008832,Good,Complete,0.359,Review,0,0,0.86,Rejected
CUST008833,Good,Complete,0.51,Review,0,0,0.817,Rejected
CUST008834,Good,Complete,0.412,Review,0,0,0.872,Rejected
CUST008835,Good,Complete,0.462,Review,0,0,0.96,Rejected
CUST008836,Average,Complete,0.687,Rejected,0,0,1.0,Rejected
CUST008837,Good,Complete,0.425,Review,0,0,0.992,Rejected
CUST008838,Good,Complete,0.583,Review,0,0,0.9,Rejected
CUST008839,Good,Complete,0.397,Review,0,0,0.888,Rejected
CUST008840,Good,Complete,0.486,Review,0,0,0.847,Rejected
CUST008841,Good,Partial,0.664,Rejected,0,0,0.881,Rejected
CUST008842,Poor,Complete,0.634,Review,0,0,0.856,Rejected
CUST008843,Good,Complete,0.464,Review,0,0,0.834,Rejected
CUST008844,Average,Complete,0.908,Rejected,0,1,0.953,Rejected
CUST008845,Good,Complete,0.415,Review,0,0,0.909,Rejected
CUST008846,Average,Complete,0.529,Review,0,0,0.89,Rejected
CUST008847,Good,Partial,0.653,Rejected,0,0,0.884,Rejected
CUST008848,Good,Pending,0.745,Rejected,0,0,0.903,Rejected
CUST008849,Good,Partial,0.82,Rejected,0,0,0.906,Rejected
CUST008850,Good,Complete,0.788,Rejected,0,1,0.816,Rejected
CUST008851,Good,Complete,0.476,Review,0,0,0.76,Rejected
CUST008852,Good,Complete,0.486,Review,0,0,0.912,Rejected
CUST008853,Average,Complete,0.624,Review,0,0,0.833,Rejected
CUST008854,Average,Complete,0.83,Rejected,0,0,0.603,Rejected
CUST008855,Good,Complete,0.572,Review,0,0,0.978,Rejected
CUST008856,Poor,Complete,0.617,Review,0,0,0.882,Rejected
CUST008857,Good,Complete,0.422,Review,0,0,0.795,Rejected
CUST008858,Good,Complete,0.504,Review,0,0,0.96,Rejected
CUST008859,Good,Complete,0.472,Review,0,0,0.935,Rejected
CUST008860,Good,Complete,0.63,Review,0,0,0.892,Rejected
CUST008861,Good,Partial,0.675,Rejected,0,0,0.839,Rejected
CUST008862,Average,Partial,0.865,Rejected,0,0,0.858,Rejected
CUST008863,Good,Complete,0.5,Review,0,0,0.894,Rejected
CUST008864,Good,Partial,0.65,Rejected,0,0,0.993,Rejected
CUST008865,Average,Complete,0.819,Rejected,0,0,0.909,Rejected
CUST008866,Good,Complete,0.829,Rejected,1,0,0.848,Rejected
CUST008867,Good,Complete,0.519,Review,0,0,0.844,Rejected
CUST008868,Good,Complete,0.54,Review,0,0,0.933,Rejected
CUST008869,Good,Complete,0.58,Review,0,0,0.895,Rejected
CUST008870,Good,Complete,0.449,Review,0,0,0.77,Rejected
CUST008871,Good,Complete,0.474,Review,0,0,0.947,Rejected
CUST008872,Good,Complete,0.453,Review,0,0,0.956,Rejected
CUST008873,Poor,Complete,0.698,Rejected,0,0,0.869,Rejected
CUST008874,Good,Partial,0.758,Rejected,0,0,1.0,Rejected
CUST008875,Good,Complete,0.36,Review,0,0,1.0,Rejected
CUST008876,Good,Complete,0.48,Review,0,0,0.972,Rejected
CUST008877,Good,Complete,0.533,Review,0,0,0.929,Rejected
CUST008878,Good,Complete,0.74,Rejected,0,1,0.88,Rejected
CUST008879,Good,Complete,0.639,Review,0,0,0.921,Rejected
CUST008880,Average,Complete,0.552,Review,0,0,0.797,Rejected
CUST008881,Good,Complete,0.458,Review,0,0,0.863,Rejected
CUST008882,Good,Complete,0.555,Review,0,0,0.806,Rejected
CUST008883,Average,Complete,0.596,Review,0,0,0.949,Rejected
CUST008884,Good,Complete,0.513,Review,0,0,1.0,Rejected
CUST008885,Good,Pending,0.768,Rejected,0,0,0.924,Rejected
CUST008886,Good,Complete,0.321,Approved,0,0,0.97,Approved
CUST008887,Good,Complete,0.573,Review,0,0,0.923,Rejected
CUST008888,Poor,Partial,0.978,Rejected,0,1,0.909,Rejected
CUST008889,Average,Complete,0.743,Rejected,0,0,0.782,Rejected
CUST008890,Good,Complete,0.455,Review,0,0,0.954,Rejected
CUST008891,Good,Partial,0.671,Rejected,0,0,0.818,Rejected
CUST008892,Good,Complete,0.429,Review,0,0,1.0,Rejected
CUST008893,Good,Complete,0.376,Review,0,0,0.874,Rejected
CUST008894,Good,Complete,0.568,Review,0,0,0.755,Rejected
CUST008895,Good,Complete,0.47,Review,0,0,0.901,Rejected
CUST008896,Good,Complete,0.501,Review,0,0,0.842,Rejected
CUST008897,Average,Complete,0.597,Review,0,0,0.808,Rejected
CUST008898,Good,Complete,0.585,Review,0,0,0.902,Rejected
CUST008899,Good,Partial,0.718,Rejected,0,0,0.791,Rejected
CUST008900,Poor,Complete,0.814,Rejected,0,0,1.0,Rejected
CUST008901,Good,Partial,0.778,Rejected,0,0,1.0,Rejected
CUST008902,Good,Complete,0.549,Review,0,0,0.916,Rejected
CUST008903,Good,Complete,0.685,Rejected,0,0,0.911,Rejected
CUST008904,Good,Complete,0.658,Rejected,0,0,0.722,Rejected
CUST008905,Average,Complete,0.666,Rejected,0,0,0.887,Rejected
CUST008906,Good,Complete,0.578,Review,0,0,1.0,Rejected
CUST008907,Good,Partial,0.825,Rejected,0,0,0.743,Rejected
CUST008908,Good,Complete,0.416,Review,0,0,0.804,Rejected
CUST008909,Good,Complete,0.771,Rejected,0,0,0.736,Rejected
CUST008910,Good,Pending,0.697,Rejected,0,0,0.917,Rejected
CUST008911,Poor,Partial,0.926,Rejected,0,0,0.964,Rejected
CUST008912,Good,Complete,0.426,Review,0,0,0.877,Rejected
CUST008913,Good,Complete,0.465,Review,0,0,0.849,Rejected
CUST008914,Good,Complete,0.376,Review,0,0,0.899,Rejected
CUST008915,Good,Complete,0.535,Review,0,0,0.873,Rejected
CUST008916,Good,Complete,0.538,Review,0,0,0.939,Rejected
CUST008917,Good,Complete,0.428,Review,0,0,1.0,Rejected
CUST008918,Good,Complete,0.511,Review,0,0,0.827,Rejected
CUST008919,Good,Complete,0.435,Review,0,0,0.936,Rejected
CUST008920,Average,Complete,0.568,Review,0,0,0.944,Rejected
CUST008921,Average,Complete,0.517,Review,0,0,0.86,Rejected
CUST008922,Good,Partial,0.786,Rejected,0,0,0.805,Rejected
CUST008923,Good,Complete,0.605,Review,0,0,0.872,Rejected
CUST008924,Good,Complete,0.46,Review,0,0,0.966,Rejected
CUST008925,Good,Complete,0.538,Review,0,0,0.966,Rejected
CUST008926,Poor,Complete,0.884,Rejected,0,0,0.748,Rejected
CUST008927,Good,Complete,0.529,Review,0,0,0.871,Rejected
CUST008928,Good,Complete,0.433,Review,0,0,0.81,Rejected
CUST008929,Poor,Complete,0.627,Review,0,0,0.93,Rejected
CUST008930,Good,Complete,0.667,Rejected,0,0,0.96,Rejected
CUST008931,Average,Complete,0.516,Review,0,0,1.0,Rejected
CUST008932,Good,Complete,0.545,Review,0,0,1.0,Rejected
CUST008933,Good,Complete,0.588,Review,0,0,0.88,Rejected
CUST008934,Average,Complete,0.601,Review,0,0,0.8,Rejected
CUST008935,Poor,Complete,0.689,Rejected,0,0,0.891,Rejected
CUST008936,Good,Partial,0.793,Rejected,0,0,1.0,Rejected
CUST008937,Good,Complete,0.539,Review,0,0,1.0,Rejected
CUST008938,Good,Complete,0.52,Review,0,0,0.839,Rejected
CUST008939,Good,Complete,0.457,Review,0,0,0.985,Rejected
CUST008940,Good,Complete,0.509,Review,0,0,0.848,Rejected
CUST008941,Good,Complete,0.678,Rejected,0,0,0.708,Rejected
CUST008942,Good,Pending,0.912,Rejected,0,0,0.701,Rejected
CUST008943,Good,Pending,0.959,Rejected,1,0,0.838,Rejected
CUST008944,Good,Complete,0.626,Review,0,0,0.773,Rejected
CUST008945,Good,Complete,0.706,Rejected,0,0,0.713,Rejected
CUST008946,Good,Complete,0.561,Review,0,0,1.0,Rejected
CUST008947,Poor,Complete,0.737,Rejected,0,0,0.879,Rejected
CUST008948,Good,Pending,0.838,Rejected,0,0,0.92,Rejected
CUST008949,Good,Partial,0.754,Rejected,0,0,0.949,Rejected
CUST008950,Good,Complete,0.448,Review,0,0,0.961,Rejected
CUST008951,Good,Complete,0.54,Review,0,0,0.965,Rejected
CUST008952,Good,Partial,0.842,Rejected,0,0,0.683,Rejected
CUST008953,Good,Complete,0.606,Review,0,0,0.989,Rejected
CUST008954,Average,Complete,0.566,Review,0,0,0.87,Rejected
CUST008955,Good,Pending,0.732,Rejected,0,0,0.963,Rejected
CUST008956,Average,Partial,0.97,Rejected,1,0,0.953,Rejected
CUST008957,Average,Complete,0.557,Review,0,0,0.908,Rejected
CUST008958,Good,Complete,0.844,Rejected,0,1,0.78,Rejected
CUST008959,Good,Complete,0.409,Review,0,0,0.923,Rejected
CUST008960,Good,Complete,0.379,Review,0,0,0.88,Rejected
CUST008961,Good,Complete,0.549,Review,0,0,0.901,Rejected
CUST008962,Good,Complete,0.516,Review,0,0,0.93,Rejected
CUST008963,Good,Complete,0.585,Review,0,0,0.825,Rejected
CUST008964,Good,Complete,0.535,Review,0,0,0.87,Rejected
CUST008965,Good,Complete,0.475,Review,0,0,0.913,Rejected
CUST008966,Average,Complete,0.663,Rejected,0,0,0.883,Rejected
CUST008967,Average,Complete,0.543,Review,0,0,0.916,Rejected
CUST008968,Good,Complete,0.539,Review,0,0,1.0,Rejected
CUST008969,Average,Complete,0.619,Review,0,0,1.0,Rejected
CUST008970,Good,Complete,0.453,Review,0,0,0.931,Rejected
CUST008971,Poor,Complete,0.784,Rejected,0,0,0.958,Rejected
CUST008972,Good,Complete,0.485,Review,0,0,0.906,Rejected
CUST008973,Good,Complete,0.464,Review,0,0,0.827,Rejected
CUST008974,Good,Complete,0.502,Review,0,0,0.855,Rejected
CUST008975,Good,Complete,0.443,Review,0,0,0.898,Rejected
CUST008976,Good,Complete,0.469,Review,0,0,0.817,Rejected
CUST008977,Good,Complete,0.599,Review,0,0,0.947,Rejected
CUST008978,Good,Partial,0.787,Rejected,0,0,0.921,Rejected
